config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_0283,Random_50M_150M,25,416,2,1,48,64,2144,26.5200,1017.00,37.71,2.1859,0.0758,0.3882,0.5683,0.3124,0.8486,21.3401,31.7,31.7,0,1900.8,4.438,
RND_0284,Random_50M_150M,22,448,2,2,48,32,1952,28.8900,886.00,34.61,1.9590,0.0866,0.3303,0.6538,0.2436,0.6470,14.9154,31.0,32.3,0,1900.8,4.431,
RND_0285,Random_50M_150M,17,416,6,6,16,32,1504,33.0800,513.00,30.23,1.4501,0.0819,0.3125,0.5728,0.2305,0.4531,10.4468,31.3,31.7,0,1900.8,4.431,
RND_0286,Random_50M_150M,21,384,6,6,64,48,1728,32.4300,707.00,30.84,1.6629,0.0922,0.3181,0.6662,0.2259,0.5291,11.7414,32.7,33.0,0,1900.8,4.399,
RND_0287,Random_50M_150M,17,384,12,3,32,32,1600,15.1500,405.00,66.01,2.4512,0.0696,0.4490,0.7667,0.3793,1.1005,29.0561,32.0,32.0,0,1900.8,4.424,
RND_0288,Random_50M_150M,15,608,2,2,48,16,928,47.7700,423.00,20.93,1.0719,0.0821,0.2779,0.4979,0.1958,0.2979,6.5606,32.0,33.4,0,1900.8,4.423,
RND_0289,Random_50M_150M,20,448,16,8,48,16,704,15.7400,375.00,63.53,2.3445,0.1153,0.3956,0.6685,0.2803,0.9275,20.5387,33.0,33.0,0,1900.8,4.419,
RND_0290,Random_50M_150M,26,544,1,1,48,48,1440,22.1700,1300.00,45.11,2.6983,0.0909,0.3514,0.6788,0.2605,0.9482,21.9674,32.7,33.4,0,1900.8,4.411,
RND_0291,Random_50M_150M,15,576,6,6,16,16,2912,22.4300,1060.00,44.58,2.4421,0.0654,0.3600,0.6668,0.2946,0.8792,22.4828,32.7,34.0,0,1900.8,4.405,
RND_0292,Random_50M_150M,14,480,8,4,32,32,2144,33.8400,660.00,29.55,1.5761,0.0771,0.2666,0.3612,0.1895,0.4202,9.3314,34.7,34.0,0,1900.8,4.404,
RND_0293,Random_50M_150M,5,576,1,1,48,16,3040,42.9400,599.00,23.29,1.3209,0.0705,0.2893,0.4804,0.2188,0.3822,9.0337,33.4,34.0,0,1900.8,4.407,
RND_0294,Random_50M_150M,7,640,8,1,32,32,2432,14.1700,428.00,70.57,2.6157,0.0721,0.3432,0.6546,0.2711,0.8978,22.1626,34.0,33.7,0,1900.8,4.401,
RND_0295,Random_50M_150M,26,480,16,1,32,48,1856,22.3200,1241.00,44.80,2.6299,0.0556,0.3886,0.6994,0.3330,1.0220,27.3677,34.4,34.0,0,1900.8,4.409,
RND_0296,Random_50M_150M,15,608,8,8,16,32,1952,30.5400,894.00,32.74,1.9091,0.0803,0.2830,0.5187,0.2027,0.5403,12.0921,35.4,34.7,0,1900.8,4.396,
RND_0297,Random_50M_150M,24,544,1,1,16,48,2144,18.8800,1795.00,52.97,3.4369,0.1131,0.4067,0.6839,0.2936,1.3977,31.5330,33.7,34.0,0,1900.8,4.394,
RND_0298,Random_50M_150M,15,544,12,4,32,64,832,41.4400,470.00,24.13,1.2181,0.0730,0.2700,0.4071,0.1970,0.3289,7.4985,34.0,34.0,0,1900.8,4.397,
RND_0299,Random_50M_150M,7,640,6,2,48,16,3264,33.3700,668.00,29.97,1.5970,0.0765,0.2518,0.3610,0.1753,0.4021,8.7487,34.0,34.4,0,1900.8,4.390,
RND_0300,Random_50M_150M,17,512,12,4,16,64,2048,10.1300,735.00,98.72,3.7952,0.0848,0.4890,0.6937,0.4042,1.8557,47.9364,34.7,35.1,0,1900.8,4.387,
RND_0301,Random_50M_150M,16,640,16,8,48,48,2400,20.5300,1453.00,48.71,2.9630,0.0881,0.3548,0.7371,0.2667,1.0513,24.6924,36.1,34.7,0,1900.8,4.382,
RND_0302,Random_50M_150M,20,448,2,2,64,48,2208,28.7300,875.00,34.81,1.9540,0.0589,0.3744,0.7356,0.3155,0.7315,19.2655,35.1,34.7,0,1900.8,4.386,
RND_0303,Random_50M_150M,14,640,16,1,48,16,1472,11.6400,604.00,85.91,3.2672,0.0749,0.4135,0.7367,0.3385,1.3509,34.5644,35.4,34.7,0,1900.8,4.387,
RND_0304,Random_50M_150M,6,576,1,1,64,48,2784,40.7900,656.00,24.52,1.4160,0.0784,0.2410,0.3653,0.1626,0.3412,7.1941,34.4,34.7,0,1900.8,4.386,
RND_0305,Random_50M_150M,16,352,12,6,64,48,1824,33.3700,632.00,29.97,1.5610,0.0545,0.3415,0.6688,0.2870,0.5331,14.0007,34.4,35.7,0,1900.8,4.376,
RND_0306,Random_50M_150M,25,512,4,2,16,48,1952,25.9400,1137.00,38.55,2.3321,0.0821,0.3740,0.6199,0.2919,0.8721,21.2730,34.7,35.1,0,1900.8,4.373,
RND_0307,Random_50M_150M,27,384,4,2,16,48,2080,27.7500,994.00,36.04,2.1111,0.0793,0.3553,0.5803,0.2760,0.7501,18.2063,34.7,34.7,0,1900.8,4.372,
RND_0308,Random_50M_150M,10,608,6,1,16,16,1888,44.4800,539.00,22.48,1.2359,0.0769,0.2746,0.5010,0.1977,0.3394,7.6354,35.1,35.7,0,1900.8,4.370,
RND_0309,Random_50M_150M,16,512,1,1,64,16,1984,28.1800,1044.00,35.49,2.1441,0.0878,0.4173,0.6966,0.3296,0.8948,22.0814,34.4,35.4,0,1900.8,4.368,
RND_0310,Random_50M_150M,15,416,2,2,16,16,2016,42.0100,516.00,23.80,1.2539,0.0917,0.2754,0.3538,0.1837,0.3454,7.1992,36.1,35.7,0,1900.8,4.360,
RND_0311,Random_50M_150M,17,576,4,1,32,16,1344,13.0900,477.00,76.39,2.8452,0.1094,0.4394,1.1594,0.3300,1.2501,29.3422,35.1,35.7,0,1900.8,4.366,
RND_0312,Random_50M_150M,9,608,12,6,64,64,2048,34.6800,696.00,28.84,1.5899,0.0714,0.3156,0.5118,0.2442,0.5017,12.1324,35.4,35.1,0,1900.8,4.364,
RND_0313,Random_50M_150M,24,576,2,1,16,48,1248,31.8600,767.00,31.39,1.7400,0.1009,0.3176,0.5366,0.2167,0.5527,11.7826,35.1,35.4,0,1900.8,4.355,
RND_0314,Random_50M_150M,21,608,4,4,64,16,2304,21.3900,1309.00,46.75,2.7583,0.0907,0.4016,0.7225,0.3109,1.1077,26.7992,35.1,36.4,0,1900.8,4.354,
RND_0315,Random_50M_150M,17,448,8,8,48,48,1408,13.0800,462.00,76.45,2.8320,0.0768,0.4400,0.7984,0.3632,1.2462,32.1443,35.1,35.4,0,1900.8,4.353,
RND_0316,Random_50M_150M,15,576,8,1,16,64,2080,30.1900,855.00,33.12,1.8818,0.0874,0.3451,0.5960,0.2578,0.6495,15.1599,35.1,35.4,0,1900.8,4.339,
RND_0317,Random_50M_150M,23,384,16,8,16,32,1760,29.9200,784.00,33.42,1.8201,0.0820,0.3356,0.6417,0.2536,0.6108,14.4233,35.4,35.4,0,1900.8,4.344,
RND_0318,Random_50M_150M,9,608,12,6,48,48,2560,32.9800,863.00,30.32,1.8030,0.0493,0.2926,0.4161,0.2434,0.5276,13.7119,35.7,35.4,0,1900.8,4.341,
RND_0319,Random_50M_150M,16,640,4,1,64,16,1344,12.1400,532.00,82.37,3.0855,0.0769,0.4138,0.6858,0.3369,1.2768,32.4895,35.1,36.1,0,1900.8,4.334,
RND_0320,Random_50M_150M,27,512,12,2,64,48,1952,19.5500,1436.00,51.15,3.0217,0.1032,0.4454,0.7438,0.3422,1.3459,32.3131,35.7,35.4,0,1900.8,4.335,
RND_0321,Random_50M_150M,13,608,12,4,64,64,1888,29.4700,885.00,33.93,1.9369,0.0786,0.3540,0.7737,0.2753,0.6856,16.6665,35.4,35.7,0,1900.8,4.340,
RND_0322,Random_50M_150M,23,288,16,2,16,48,1568,34.5600,611.00,28.94,1.5080,0.0947,0.3704,0.5953,0.2757,0.5585,12.9912,36.1,36.4,0,1900.8,4.329,
RND_0323,Random_50M_150M,14,640,2,2,16,16,2432,28.1100,924.00,35.57,2.0268,0.0888,0.2656,0.4050,0.1768,0.5382,11.1964,34.7,35.4,0,1900.8,4.323,
RND_0324,Random_50M_150M,24,544,6,6,32,16,896,34.6400,611.00,28.87,1.5059,0.0779,0.2775,0.4722,0.1995,0.4178,9.3894,35.1,36.4,0,1900.8,4.320,
RND_0325,Random_50M_150M,20,512,1,1,32,48,2080,22.6300,1392.00,44.19,2.7619,0.0736,0.3873,0.6810,0.3137,1.0697,27.0728,35.4,35.7,0,1900.8,4.321,
RND_0326,Random_50M_150M,8,608,8,1,64,16,1408,51.5000,359.00,19.42,0.9609,0.0597,0.2969,0.4372,0.2372,0.2853,7.1221,36.4,35.7,0,1900.8,4.322,
RND_0327,Random_50M_150M,22,480,1,1,16,48,2496,19.9900,1614.00,50.03,3.1648,0.1007,0.4609,0.6680,0.3602,1.4586,35.6230,35.4,36.4,0,1900.8,4.313,
RND_0328,Random_50M_150M,12,576,6,3,64,64,1184,41.7800,521.00,23.93,1.2630,0.0861,0.2818,0.3126,0.1957,0.3559,7.7234,35.4,36.1,0,1900.8,4.321,
RND_0329,Random_50M_150M,14,544,4,2,16,32,1024,48.0600,380.00,20.81,1.0250,0.0762,0.2861,0.4492,0.2099,0.2932,6.7227,35.7,36.4,0,1900.8,4.310,
RND_0330,Random_50M_150M,15,640,8,4,64,48,3296,19.6100,1494.00,50.99,3.0748,0.0499,0.3952,0.8568,0.3454,1.2153,33.1858,36.1,36.4,0,1900.8,4.303,
RND_0331,Random_50M_150M,24,448,4,1,48,16,2272,24.6000,1018.00,40.65,2.2782,0.0738,0.3832,0.5778,0.3093,0.8729,22.0233,35.7,36.1,0,1900.8,4.296,
RND_0332,Random_50M_150M,12,640,1,1,32,32,2112,33.2300,710.00,30.09,1.6429,0.0822,0.2729,0.8091,0.1907,0.4484,9.7917,35.4,36.4,0,1900.8,4.296,
RND_0333,Random_50M_150M,28,288,16,2,64,32,928,36.2100,620.00,27.62,1.4761,0.0879,0.3417,0.5995,0.2538,0.5044,11.7070,35.7,35.4,0,1900.8,4.293,
RND_0334,Random_50M_150M,13,544,6,6,16,64,2592,29.2700,879.00,34.16,1.9381,0.0818,0.2911,0.5878,0.2093,0.5641,12.6742,35.4,35.4,0,1900.8,4.291,
RND_0335,Random_50M_150M,22,608,1,1,64,64,2496,20.4400,1368.00,48.92,2.8846,0.0539,0.3862,0.7140,0.3323,1.1140,29.9558,36.8,36.1,0,1900.8,4.285,
RND_0336,Random_50M_150M,24,544,16,1,64,48,2016,17.8900,1498.00,55.90,3.2308,0.0871,0.4121,0.7258,0.3250,1.3316,32.8147,36.4,36.1,0,1900.8,4.285,
RND_0337,Random_50M_150M,15,512,2,2,32,48,1696,40.1000,573.00,24.94,1.3461,0.0931,0.2825,0.4335,0.1894,0.3802,7.9674,35.7,36.4,0,1900.8,4.276,
RND_0338,Random_50M_150M,12,416,8,4,64,64,1824,39.7900,540.00,25.13,1.3191,0.0612,0.2566,0.3639,0.1954,0.3385,8.0554,35.4,35.7,0,1900.8,4.282,
RND_0339,Random_50M_150M,18,352,16,8,16,64,1888,32.4600,749.00,30.81,1.7040,0.0691,0.3533,0.7024,0.2842,0.6021,15.1325,35.7,35.7,0,1900.8,4.272,
RND_0340,Random_50M_150M,22,480,1,1,64,16,1216,30.5700,882.00,32.71,1.8961,0.0806,0.2962,0.5967,0.2156,0.5617,12.7759,35.7,36.4,0,1900.8,4.277,
RND_0341,Random_50M_150M,12,608,12,12,64,16,3232,22.2200,1246.00,45.00,2.6411,0.0811,0.3775,0.7037,0.2964,0.9971,24.4662,35.7,36.1,0,1900.8,4.261,
RND_0342,Random_50M_150M,27,288,16,16,48,48,1536,26.0700,946.00,38.36,2.1351,0.0781,0.4696,0.8856,0.3915,1.0026,26.1188,35.7,36.8,0,1900.8,4.260,
RND_0343,Random_50M_150M,28,608,1,1,16,16,1504,16.9600,1730.00,58.96,3.5578,0.0856,0.4128,0.6852,0.3272,1.4687,36.3829,35.7,36.4,0,1900.8,4.253,
RND_0344,Random_50M_150M,28,608,16,4,16,16,1408,21.4800,1150.00,46.55,2.5932,0.0542,0.3176,0.5606,0.2634,0.8236,21.3469,36.1,36.4,0,1900.8,4.251,
RND_0345,Random_50M_150M,25,416,8,1,16,16,1216,38.9400,563.00,25.68,1.3591,0.0937,0.2992,0.5194,0.2055,0.4067,8.7295,36.4,35.7,0,1900.8,4.252,
RND_0346,Random_50M_150M,7,640,4,2,64,32,2720,40.6800,576.00,24.58,1.3380,0.0752,0.2596,0.8616,0.1844,0.3474,7.7110,35.4,36.4,0,1900.8,4.243,
RND_0347,Random_50M_150M,14,448,4,4,16,16,2272,38.3200,567.00,26.10,1.3760,0.0577,0.2748,0.4184,0.2171,0.3781,9.3339,35.7,35.7,0,1900.8,4.240,
RND_0348,Random_50M_150M,8,608,8,2,64,48,2176,41.5000,547.00,24.10,1.2940,0.0828,0.2684,0.4040,0.1856,0.3474,7.5054,35.7,36.8,0,1900.8,4.239,
RND_0349,Random_50M_150M,17,576,16,1,16,16,1728,10.7000,627.00,93.46,3.5242,0.0846,0.4338,0.7917,0.3493,1.5290,38.4674,36.4,36.1,0,1900.8,4.233,
RND_0350,Random_50M_150M,23,576,2,1,16,64,1024,12.3100,509.00,81.23,3.0273,0.0946,0.4238,0.6896,0.3292,1.2830,31.1437,35.7,36.1,0,1900.8,4.226,
RND_0351,Random_50M_150M,25,480,4,4,64,32,1920,24.1100,1144.00,41.48,2.4298,0.0521,0.3901,0.5961,0.3380,0.9477,25.6621,36.1,35.7,0,1900.8,4.230,
RND_0352,Random_50M_150M,14,416,8,4,32,48,1696,42.0600,484.00,23.78,1.2210,0.0544,0.3182,0.8855,0.2638,0.3885,10.0676,35.4,35.7,0,1900.8,4.221,
RND_0353,Random_50M_150M,8,576,12,6,64,48,2880,11.1600,541.00,89.61,3.3188,0.1096,0.4539,1.0881,0.3442,1.5064,35.7021,36.4,36.4,0,1900.8,4.219,
RND_0354,Random_50M_150M,15,512,6,3,32,32,1504,41.5500,600.00,24.07,1.3461,0.0814,0.2770,0.3933,0.1956,0.3729,8.2283,35.7,35.7,0,1900.8,4.217,
RND_0355,Random_50M_150M,19,416,6,6,48,32,1184,40.2600,500.00,24.84,1.2700,0.0809,0.3329,0.5924,0.2521,0.4228,10.0043,35.7,35.7,0,1900.8,4.221,
RND_0356,Random_50M_150M,26,544,2,1,16,48,1952,22.6800,1160.00,44.09,2.5268,0.1137,0.5190,0.8404,0.4053,1.3114,32.0022,35.4,37.5,0,1900.8,4.207,
RND_0357,Random_50M_150M,22,320,6,1,32,64,1440,40.1600,519.00,24.90,1.2909,0.0485,0.2630,0.5248,0.2145,0.3395,8.6518,36.1,35.4,0,1900.8,4.207,
RND_0358,Random_50M_150M,27,448,2,1,48,16,1024,38.6500,548.00,25.87,1.3501,0.0956,0.2411,0.3735,0.1455,0.3255,6.1374,36.4,35.7,0,1363.2,4.212,
RND_0359,Random_50M_150M,5,544,2,2,48,64,2816,53.0800,325.00,18.84,0.9090,0.0567,0.2694,0.4559,0.2128,0.2449,6.0436,36.1,35.1,0,1900.8,4.209,
RND_0360,Random_50M_150M,19,416,16,1,32,16,2080,23.1500,751.00,43.20,2.0901,0.3096,0.3678,0.6583,0.0582,0.7688,3.8026,35.7,36.1,0,1900.8,4.194,
RND_0361,Random_50M_150M,8,640,4,1,48,32,1728,15.6600,364.00,63.86,2.3436,0.0953,0.3226,0.7319,0.2273,0.7561,16.6496,35.4,35.7,0,1900.8,4.191,
RND_0362,Random_50M_150M,17,512,6,6,48,32,1696,31.5700,802.00,31.68,1.7839,0.0565,0.3356,0.5527,0.2791,0.5987,15.5585,36.4,35.4,0,1900.8,4.188,
RND_0363,Random_50M_150M,16,384,6,6,32,16,1792,39.8500,501.00,25.09,1.2789,0.0719,0.3294,0.5506,0.2575,0.4213,10.2932,35.1,35.4,0,1900.8,4.189,
RND_0364,Random_50M_150M,5,640,16,16,64,32,1216,17.2200,289.00,58.07,2.0892,0.0844,0.2777,0.6118,0.1933,0.5801,12.6174,35.1,36.1,0,1900.8,4.183,
RND_0365,Random_50M_150M,10,544,6,2,64,16,2464,39.5900,652.00,25.26,1.4350,0.1495,0.3049,0.5855,0.1553,0.4375,6.9650,35.4,36.4,0,1900.8,4.183,
RND_0366,Random_50M_150M,12,512,12,12,16,64,2784,28.2300,915.00,35.42,2.0131,0.0778,0.3034,0.6227,0.2256,0.6107,14.1898,36.1,36.1,0,1900.8,4.177,
RND_0367,Random_50M_150M,21,352,2,1,48,32,1856,37.6700,599.00,26.55,1.4219,0.0732,0.3051,0.6655,0.2319,0.4339,10.3065,35.4,35.4,0,1900.8,4.172,
RND_0368,Random_50M_150M,16,640,8,1,16,48,2848,19.3900,1318.00,51.57,2.9168,0.1019,0.3370,0.6088,0.2351,0.9829,21.4267,35.1,35.4,0,1900.8,4.167,
RND_0369,Random_50M_150M,22,640,16,16,32,48,1408,6.9100,1028.00,144.72,5.5143,0.0493,0.5213,0.8201,0.4720,2.8746,81.3409,35.4,36.1,0,1900.8,4.160,
RND_0370,Random_50M_150M,21,352,16,1,32,64,1344,37.8500,736.00,26.42,1.5550,0.0655,0.3026,0.6712,0.2371,0.4706,11.5202,36.1,35.7,0,1900.8,4.165,
RND_0371,Random_50M_150M,27,512,16,4,32,64,672,28.7000,900.00,34.84,1.9801,0.0551,0.3129,0.5755,0.2578,0.6195,15.9526,35.7,36.1,0,1900.8,4.156,
RND_0372,Random_50M_150M,19,576,4,2,48,64,2080,25.6800,1035.00,38.94,2.2422,0.3088,0.3272,0.5706,0.0184,0.7337,1.2864,35.4,36.4,0,1900.8,4.151,
RND_0373,Random_50M_150M,28,608,6,1,64,64,736,27.4100,800.00,36.48,1.9310,0.0692,0.2863,0.4435,0.2172,0.5529,13.1037,36.4,35.7,0,1900.8,4.148,
RND_0374,Random_50M_150M,28,448,2,2,16,32,2240,8.1400,907.00,122.85,4.7154,0.0857,0.5984,1.3271,0.5126,2.8214,75.5375,35.4,36.4,0,1900.8,4.143,
RND_0375,Random_50M_150M,11,512,2,1,48,32,1888,45.5200,465.00,21.97,1.1460,0.0640,0.2452,0.4237,0.1812,0.2810,6.4902,35.7,35.4,0,1900.8,4.139,
RND_0376,Random_50M_150M,23,448,1,1,64,32,928,44.1600,412.00,22.64,1.1140,0.0999,0.2813,0.4836,0.1814,0.3134,6.3158,35.7,35.4,0,1900.8,4.148,
RND_0377,Random_50M_150M,25,448,4,4,32,48,1344,11.6700,532.00,85.69,3.1884,0.0782,0.5001,0.8521,0.4218,1.5944,42.0272,35.7,36.4,0,1900.8,4.134,
RND_0378,Random_50M_150M,19,576,2,2,16,64,2912,21.2000,1335.00,47.17,2.7973,0.0741,0.3999,0.6891,0.3257,1.1185,28.4720,35.7,36.1,0,1900.8,4.126,
RND_0379,Random_50M_150M,19,448,1,1,32,16,1056,39.3900,558.00,25.39,1.3450,0.0986,0.3429,0.5899,0.2443,0.4612,10.2662,36.1,36.1,0,1900.8,4.133,
RND_0380,Random_50M_150M,21,544,8,4,64,64,2528,13.3700,1778.00,74.79,4.0966,0.0574,0.4867,0.9200,0.4293,1.9937,54.9617,35.7,35.4,0,1900.8,4.117,
RND_0381,Random_50M_150M,28,512,2,2,16,32,1120,30.5400,737.00,32.74,1.7521,0.0734,0.2948,0.5905,0.2214,0.5165,12.1213,35.4,36.1,0,1900.8,4.114,
RND_0382,Random_50M_150M,18,384,2,1,16,64,1408,18.5600,345.00,53.88,2.0153,0.0774,0.4298,1.1012,0.3523,0.8661,22.1896,36.1,35.4,0,1900.8,4.113,
RND_0383,Random_50M_150M,19,480,2,1,64,64,1600,36.0000,631.00,27.78,1.4921,0.0745,0.2862,0.5435,0.2118,0.4271,9.8747,35.1,35.4,0,1900.8,4.119,
RND_0384,Random_50M_150M,21,512,16,1,64,16,1152,11.1900,553.00,89.37,3.3233,0.0772,0.4735,0.6775,0.3963,1.5735,41.1527,35.4,35.7,0,1900.8,4.103,
RND_0385,Random_50M_150M,21,448,12,1,16,64,2304,9.3300,899.00,107.18,4.2216,0.0935,0.5242,0.7966,0.4307,2.2129,56.8179,35.4,35.7,0,1900.8,4.099,
RND_0386,Random_50M_150M,24,608,8,8,48,48,992,25.4500,974.00,39.29,2.1921,0.1025,0.3101,0.5997,0.2076,0.6798,14.2237,35.7,36.4,0,1900.8,4.097,
RND_0387,Random_50M_150M,8,544,8,1,64,64,2240,43.9100,500.00,22.77,1.2060,0.0816,0.2543,0.3800,0.1727,0.3066,6.5087,35.4,35.7,0,1900.8,4.096,
RND_0388,Random_50M_150M,17,416,4,2,16,48,1280,39.2400,414.00,25.48,1.2040,0.0750,0.2904,0.4478,0.2154,0.3496,8.1027,35.1,35.4,0,1900.8,4.094,
RND_0389,Random_50M_150M,24,512,6,6,64,16,1184,28.5500,803.00,35.03,1.8888,0.0807,0.2826,0.5141,0.2019,0.5338,11.9182,34.7,35.4,0,1900.8,4.090,
RND_0390,Random_50M_150M,25,576,8,2,16,16,832,13.3400,513.00,74.96,2.8368,0.0699,0.3902,0.6706,0.3203,1.1069,28.3960,35.4,35.7,0,1900.8,4.085,
RND_0391,Random_50M_150M,24,480,6,2,48,48,2016,23.7900,1122.00,42.03,2.4251,0.3087,0.3804,0.7135,0.0717,0.9226,5.4358,35.4,35.7,0,1900.8,4.082,
RND_0392,Random_50M_150M,17,416,16,8,16,48,1248,37.7100,545.00,26.52,1.3671,0.0983,0.2964,0.5034,0.1981,0.4052,8.4629,35.1,36.4,0,1900.8,4.078,
RND_0393,Random_50M_150M,27,384,1,1,32,64,1280,14.3100,437.00,69.88,2.6033,0.0867,0.4667,0.7840,0.3800,1.2149,30.9134,36.4,35.4,0,1363.2,4.076,
RND_0394,Random_50M_150M,21,608,16,1,48,32,2208,20.0800,1526.00,49.80,3.0698,0.0659,0.3884,0.6197,0.3225,1.1923,30.9404,35.1,35.7,0,1900.8,4.073,
RND_0395,Random_50M_150M,17,576,1,1,16,16,2496,21.1500,1534.00,47.28,2.9997,0.0669,0.3662,0.5754,0.2993,1.0985,28.0558,35.7,36.8,0,1900.8,4.065,
RND_0396,Random_50M_150M,25,448,2,2,16,64,1088,14.2400,420.00,70.22,2.5970,0.0902,0.4297,0.6981,0.3395,1.1158,27.5523,36.8,35.7,0,1900.8,4.066,
RND_0397,Random_50M_150M,23,640,1,1,16,64,1024,11.3800,535.00,87.87,3.2591,0.0954,0.4094,0.6930,0.3139,1.3341,31.9723,35.4,35.7,0,1900.8,4.058,
RND_0398,Random_50M_150M,19,576,2,1,64,48,1088,34.6800,654.00,28.84,1.5479,0.0731,0.3782,0.5366,0.3051,0.5854,14.7577,35.1,35.7,0,1900.8,4.054,
RND_0399,Random_50M_150M,20,576,8,2,64,48,1216,10.8200,637.00,92.42,3.5021,0.0562,0.4577,0.6876,0.4016,1.6030,43.9464,35.7,36.1,0,1900.8,4.054,
RND_0400,Random_50M_150M,13,480,12,4,48,64,2112,33.9500,699.00,29.46,1.6121,0.1258,0.2820,0.4321,0.1562,0.4546,7.8683,35.7,35.7,0,1900.8,4.046,
RND_0401,Random_50M_150M,13,640,4,1,32,16,1312,44.8600,526.00,22.29,1.2170,0.0863,0.2874,0.5164,0.2011,0.3498,7.6471,35.4,36.4,0,1900.8,4.051,
RND_0402,Random_50M_150M,19,448,6,1,32,64,1792,11.5800,517.00,86.36,3.1940,0.0877,0.4720,0.7475,0.3843,1.5076,38.3628,35.4,35.4,0,1900.8,4.041,
RND_0403,Random_50M_150M,10,640,2,1,48,48,832,57.8400,305.00,17.29,0.8410,0.0852,0.2202,0.3704,0.1349,0.1851,3.5461,35.4,35.7,0,1900.8,4.037,
RND_0404,Random_50M_150M,18,480,4,2,64,16,1728,33.7000,686.00,29.67,1.6059,0.0547,0.2631,0.4193,0.2083,0.4224,10.4557,36.4,35.7,0,1900.8,4.038,
RND_0405,Random_50M_150M,24,256,16,16,16,64,1312,33.3700,710.00,29.97,1.6390,0.1007,0.3577,0.6218,0.2570,0.5862,13.1623,36.1,35.4,0,1900.8,4.036,
RND_0406,Random_50M_150M,14,608,6,3,32,16,3040,23.2700,1126.00,42.97,2.4582,0.0737,0.3496,0.6972,0.2759,0.8593,21.1951,35.1,35.4,0,1900.8,4.028,
RND_0407,Random_50M_150M,19,608,12,1,16,32,1120,34.9500,668.00,28.61,1.5550,0.0940,0.2484,0.4486,0.1544,0.3863,7.5040,35.7,35.4,0,1900.8,4.028,
RND_0408,Random_50M_150M,21,480,4,2,32,64,1984,27.1200,900.00,36.87,2.0431,0.0942,0.3436,0.5814,0.2494,0.7021,15.9259,35.1,35.7,0,1900.8,4.015,
RND_0409,Random_50M_150M,19,480,16,2,16,64,2144,27.5800,1011.00,36.26,2.1350,0.1074,0.3925,0.7596,0.2851,0.8379,19.0226,35.4,35.7,0,1900.8,4.017,
RND_0410,Random_50M_150M,11,448,2,2,48,32,1888,48.6700,408.00,20.55,1.0449,0.0843,0.2271,0.2714,0.1428,0.2373,4.6625,36.1,35.4,0,1900.8,4.017,
RND_0411,Random_50M_150M,13,512,8,1,32,32,2752,10.4800,619.00,95.42,3.5770,0.0736,0.4743,0.8435,0.4007,1.6967,44.7960,35.4,36.1,0,1900.8,4.010,
RND_0412,Random_50M_150M,22,448,1,1,32,16,1280,34.9100,852.00,28.65,1.7400,0.0489,0.3392,0.5460,0.2902,0.5902,15.7813,35.4,36.1,0,1900.8,4.011,
RND_0413,Random_50M_150M,13,544,6,6,16,16,2496,29.9500,814.00,33.39,1.8491,0.0953,0.2875,0.5755,0.1922,0.5316,11.1082,35.7,36.1,0,1900.8,4.005,
RND_0414,Random_50M_150M,19,544,2,1,16,32,2272,28.4400,992.00,35.16,2.0820,0.0780,0.3276,0.5751,0.2496,0.6821,16.2378,35.7,35.4,0,1900.8,4.001,
RND_0415,Random_50M_150M,10,576,1,1,48,16,2880,28.6000,1024.00,34.97,2.1079,0.0950,0.2937,0.5486,0.1987,0.6191,13.0907,35.4,35.7,0,1900.8,3.992,
RND_0416,Random_50M_150M,24,416,1,1,48,32,1312,34.2900,557.00,29.16,1.4611,0.0957,0.2836,0.5031,0.1879,0.4144,8.5777,35.4,36.1,0,1900.8,3.994,
RND_0417,Random_50M_150M,27,640,8,8,16,48,1568,20.7400,1425.00,48.22,2.9197,0.0795,0.3544,0.7164,0.2749,1.0348,25.0865,35.1,36.1,0,1900.8,3.985,
RND_0418,Random_50M_150M,7,640,1,1,48,48,2208,32.7700,701.00,30.52,1.6470,0.1112,0.2479,0.3665,0.1367,0.4083,7.0350,36.1,35.7,0,1900.8,3.985,
RND_0419,Random_50M_150M,12,608,6,1,48,16,3232,26.5600,1049.00,37.65,2.2162,0.0637,0.2742,0.5667,0.2105,0.6076,14.5790,35.4,35.7,0,1900.8,3.973,
RND_0420,Random_50M_150M,16,576,16,4,48,64,1760,25.3100,998.00,39.51,2.2228,0.0704,0.3029,0.7268,0.2325,0.6732,16.1467,35.4,35.7,0,1900.8,3.971,
RND_0421,Random_50M_150M,15,608,1,1,64,64,736,47.4700,375.00,21.07,1.0280,0.0638,0.3011,0.4508,0.2373,0.3095,7.6237,35.4,35.7,0,1900.8,3.970,
RND_0422,Random_50M_150M,17,448,8,1,48,32,1408,12.1600,398.00,82.24,2.9473,0.0805,0.4582,0.9191,0.3777,1.3505,34.7915,35.7,35.7,0,1900.8,3.961,
