config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_1001,Random_50M_150M,24,608,4,4,16,64,1760,13.1400,1831.00,76.10,4.1902,0.2995,0.5772,1.0346,0.2778,2.4188,36.3736,35.4,35.4,0,1900.8,4.420,
RND_1002,Random_50M_150M,22,320,4,1,16,64,1760,20.0600,960.00,49.85,2.5054,0.2792,0.5548,0.7159,0.2756,1.3900,21.5813,34.4,34.0,0,1900.8,4.417,
RND_1003,Random_50M_150M,28,320,16,8,32,32,1312,18.8100,1150.00,53.16,2.7981,0.3400,0.6431,0.9124,0.3031,1.7995,26.5065,34.4,35.4,0,1900.8,4.405,
RND_1004,Random_50M_150M,4,576,16,4,32,64,2944,10.3900,405.00,96.25,3.3886,0.2584,0.5510,0.9151,0.2925,1.8670,30.9781,35.1,35.1,0,1900.8,4.406,
RND_1005,Random_50M_150M,26,576,8,2,32,48,1184,16.1700,1415.00,61.84,3.3321,0.2400,0.5216,0.8152,0.2816,1.7380,29.3208,35.1,35.7,0,1900.8,4.404,
RND_1006,Random_50M_150M,23,512,8,2,48,48,1536,6.4600,1043.00,154.80,5.8418,0.2631,0.6112,1.1781,0.3481,3.5704,63.5503,35.4,37.1,0,1900.8,4.398,
RND_1007,Random_50M_150M,25,512,12,3,48,32,2624,4.0000,1947.00,250.00,9.6970,0.2523,0.6620,1.0099,0.4097,6.4195,124.1602,35.7,36.8,0,1900.8,4.386,
RND_1008,Random_50M_150M,25,416,2,1,48,64,896,26.2500,710.00,38.10,1.8910,0.2402,0.5037,0.7586,0.2636,0.9525,15.5743,37.8,36.8,0,1900.8,4.370,
RND_1009,Random_50M_150M,13,416,16,16,64,32,2016,19.8000,1059.00,50.51,2.6247,0.2447,0.5616,0.8652,0.3169,1.4741,25.9946,37.1,37.5,0,1900.8,4.383,
RND_1010,Random_50M_150M,21,448,4,1,48,16,2464,17.0200,1521.00,58.75,3.3424,0.3007,0.5671,0.9664,0.2664,1.8953,27.8231,37.1,37.8,0,1900.8,4.381,
RND_1011,Random_50M_150M,16,480,4,4,16,48,2624,16.6300,1295.00,60.13,3.1591,0.2654,0.5524,0.9802,0.2871,1.7452,28.3398,37.5,39.2,0,1900.8,4.378,
RND_1012,Random_50M_150M,4,640,6,2,32,64,2272,33.8400,417.00,29.55,1.3331,0.2433,0.4882,0.7533,0.2449,0.6507,10.2018,38.5,38.8,0,1900.8,4.374,
RND_1013,Random_50M_150M,20,384,16,16,32,48,832,9.2900,784.00,107.64,4.1209,0.2559,0.6149,0.8617,0.3590,2.5339,46.2326,39.2,38.5,0,1900.8,4.373,
RND_1014,Random_50M_150M,19,640,12,12,64,64,1440,12.1000,2046.00,82.64,4.6080,0.2710,0.6892,0.9478,0.4182,3.1757,60.2237,39.2,38.8,0,1900.8,4.367,
RND_1015,Random_50M_150M,7,576,6,1,64,64,2336,24.7000,670.00,40.49,1.9251,0.2546,0.4357,0.6680,0.1811,0.8387,10.8945,38.5,38.5,0,1900.8,4.362,
RND_1016,Random_50M_150M,21,448,2,1,16,64,1376,23.7500,872.00,42.11,2.1773,0.3101,0.4905,0.7629,0.1804,1.0680,12.2730,38.8,39.2,0,1900.8,4.362,
RND_1017,Random_50M_150M,24,576,2,1,32,64,1728,5.6300,1267.00,177.62,6.7732,0.2775,0.6267,0.8282,0.3492,4.2450,73.9149,39.2,39.2,0,1900.8,4.356,
RND_1018,Random_50M_150M,21,384,4,4,64,48,992,24.1100,695.00,41.48,1.9808,0.3347,0.5041,0.7059,0.1693,0.9984,10.4814,39.2,39.8,0,1900.8,4.353,
RND_1019,Random_50M_150M,25,576,6,2,48,48,2368,11.3300,2304.00,88.26,5.0401,0.2815,0.5967,0.8556,0.3151,3.0073,49.6359,39.5,39.8,0,1900.8,4.344,
RND_1020,Random_50M_150M,25,480,16,8,48,16,2336,11.4300,2227.00,87.49,4.9392,0.3048,0.6340,1.0440,0.3292,3.1316,50.8193,39.2,39.8,0,1900.8,4.342,
RND_1021,Random_50M_150M,27,480,1,1,64,64,1184,20.8200,1123.00,48.03,2.6120,0.2413,0.5392,0.7810,0.2979,1.4083,24.3151,39.5,39.5,0,1900.8,4.332,
RND_1022,Random_50M_150M,23,448,12,2,48,64,1920,5.7200,1207.00,174.83,6.6266,0.2542,0.6552,1.3240,0.4010,4.3418,83.0391,39.8,41.2,0,1900.8,4.333,
RND_1023,Random_50M_150M,11,608,16,4,16,16,2368,19.8800,1093.00,50.30,2.6524,0.2750,0.4963,0.8399,0.2213,1.3165,18.3432,39.8,40.5,0,1900.8,4.325,
RND_1024,Random_50M_150M,15,576,2,2,32,32,2208,17.6700,1249.00,56.59,3.0034,0.2811,0.5273,0.8223,0.2462,1.5837,23.1097,39.8,40.5,0,1900.8,4.314,
RND_1025,Random_50M_150M,17,416,4,1,16,48,2144,21.1700,1019.00,47.24,2.4833,0.2696,0.5176,0.9051,0.2480,1.2853,19.2423,39.8,40.9,0,1900.8,4.315,
RND_1026,Random_50M_150M,14,416,8,1,48,64,1600,26.5000,718.00,37.74,1.8878,0.2683,0.5116,0.6810,0.2434,0.9659,14.3563,39.5,40.5,0,1900.8,4.315,
RND_1027,Random_50M_150M,10,576,1,1,64,64,3040,19.8500,1077.00,50.38,2.6387,0.2489,0.4994,0.8002,0.2504,1.3176,20.6498,39.8,40.9,0,1900.8,4.303,
RND_1028,Random_50M_150M,17,352,16,16,48,48,1760,19.3400,1166.00,51.71,2.7689,0.2939,0.5650,0.7930,0.2711,1.5644,23.4546,39.2,40.2,0,1900.8,4.307,
RND_1029,Random_50M_150M,26,416,1,1,48,64,1984,14.3100,1349.00,69.88,3.5153,0.2916,0.5976,0.9322,0.3060,2.1007,33.6104,39.8,41.2,0,1900.8,4.299,
RND_1030,Random_50M_150M,8,480,1,1,16,32,2368,31.2200,546.00,32.03,1.5390,0.2524,0.4371,0.5955,0.1847,0.6727,8.8836,39.8,40.9,0,1900.8,4.294,
RND_1031,Random_50M_150M,28,480,12,1,16,48,1600,13.6300,1684.00,73.37,3.9584,0.3042,0.5830,0.9748,0.2788,2.3078,34.4914,39.2,41.2,0,1900.8,4.281,
RND_1032,Random_50M_150M,23,544,12,2,16,16,2240,13.7800,1766.00,72.57,4.0156,0.2556,0.5802,0.8709,0.3246,2.3297,40.7304,39.8,40.2,0,1900.8,4.272,
RND_1033,Random_50M_150M,27,480,16,1,32,32,1984,13.6100,1992.00,73.48,4.2697,0.3026,0.6399,1.2560,0.3373,2.7323,45.0116,39.5,41.2,0,1900.8,4.271,
RND_1034,Random_50M_150M,16,448,6,3,16,64,1568,24.3500,895.00,41.07,2.1681,0.2700,0.5243,0.7882,0.2543,1.1367,17.2308,39.8,41.2,0,1900.8,4.261,
RND_1035,Random_50M_150M,19,640,6,2,32,64,1344,6.4300,964.00,155.52,5.7852,0.2671,0.6055,0.9038,0.3384,3.5028,61.1738,39.5,40.9,0,1900.8,4.250,
RND_1036,Random_50M_150M,24,480,8,4,32,32,1600,16.2400,1358.00,61.58,3.2669,0.2267,0.5546,0.8669,0.3280,1.8120,33.4845,39.8,41.2,0,1900.8,4.248,
RND_1037,Random_50M_150M,12,576,2,2,48,16,2496,19.6100,1058.00,50.99,2.6388,0.2501,0.4912,0.7160,0.2411,1.2963,19.8852,39.8,41.2,0,1900.8,4.242,
RND_1038,Random_50M_150M,5,640,6,1,16,48,2240,33.0100,509.00,30.29,1.4481,0.2332,0.4236,0.6386,0.1905,0.6135,8.6205,39.8,40.2,0,1900.8,4.237,
RND_1039,Random_50M_150M,26,512,2,1,48,48,2048,13.4300,1795.00,74.46,4.1033,0.2917,0.5913,0.9626,0.2996,2.4261,38.4142,39.8,40.5,0,1900.8,4.229,
RND_1040,Random_50M_150M,24,288,16,16,48,64,1344,15.7800,1274.00,63.37,3.2385,0.2849,0.6437,0.9088,0.3588,2.0846,36.3119,39.8,40.9,0,1900.8,4.221,
RND_1041,Random_50M_150M,20,544,8,8,16,32,1792,15.7900,1381.00,63.33,3.3443,0.2789,0.5455,0.7550,0.2665,1.8242,27.8554,39.8,40.2,0,1900.8,4.213,
RND_1042,Random_50M_150M,17,608,4,1,16,32,1504,20.3900,1031.00,49.04,2.5514,0.3290,0.4884,0.7284,0.1594,1.2461,12.7067,39.8,41.5,0,1900.8,4.212,
RND_1043,Random_50M_150M,24,352,1,1,48,32,1728,22.3000,934.00,44.84,2.3241,0.2417,0.5755,0.7913,0.3338,1.3374,24.2426,39.8,40.9,0,1900.8,4.204,
RND_1044,Random_50M_150M,16,512,6,3,16,16,1696,22.4500,966.00,44.54,2.3468,0.2772,0.4925,0.7067,0.2152,1.1558,15.7854,39.8,40.5,0,1900.8,4.196,
RND_1045,Random_50M_150M,21,448,8,4,64,32,960,9.0000,662.00,111.11,4.1064,0.3596,0.5891,0.8688,0.2295,2.4191,29.4555,39.5,40.9,0,1900.8,4.189,
RND_1046,Random_50M_150M,13,480,2,2,32,48,2048,25.8800,856.00,38.64,2.0538,0.2486,0.4689,0.7071,0.2203,0.9631,14.1372,39.5,39.8,0,1363.2,4.181,
RND_1047,Random_50M_150M,25,416,4,1,48,64,2176,15.4800,1561.00,64.60,3.5636,0.2388,0.6027,0.9983,0.3639,2.1478,40.5235,39.8,40.2,0,1900.8,4.174,
RND_1048,Random_50M_150M,24,352,16,8,64,64,1440,12.4300,1468.00,80.45,3.9620,0.3073,0.6451,0.9854,0.3378,2.5560,41.8268,39.8,40.9,0,1900.8,4.169,
RND_1049,Random_50M_150M,28,416,16,4,16,48,2144,11.4200,1863.00,87.57,4.5775,0.2624,0.6279,1.0928,0.3654,2.8741,52.2765,39.8,40.9,0,1900.8,4.160,
RND_1050,Random_50M_150M,12,608,4,4,16,16,896,32.2900,488.00,30.97,1.4480,0.2753,0.4230,0.5735,0.1477,0.6125,6.6848,39.5,40.2,0,1900.8,4.153,
RND_1051,Random_50M_150M,18,512,4,2,16,64,800,27.8000,647.00,35.97,1.7621,0.3076,0.4019,0.6918,0.0943,0.7082,5.1911,39.5,40.5,0,1900.8,4.148,
RND_1052,Random_50M_150M,12,512,1,1,48,16,1728,21.6800,1196.00,46.13,2.6259,0.2874,0.4958,0.6875,0.2084,1.3019,17.0974,39.8,40.2,0,1900.8,4.143,
RND_1053,Random_50M_150M,26,512,4,4,48,32,1856,5.3200,1330.00,187.97,7.1571,0.2416,0.6454,0.8707,0.4038,4.6189,90.3025,39.8,40.9,0,1900.8,4.144,
RND_1054,Random_50M_150M,20,512,2,1,48,48,1056,25.4700,811.00,39.26,2.0281,0.4757,0.4467,0.6544,0.0000,0.9060,0.0000,39.8,40.2,0,1900.8,4.129,
RND_1055,Random_50M_150M,18,608,2,1,48,64,1120,21.7700,880.00,45.93,2.3040,0.2222,0.4630,0.7696,0.2408,1.0667,17.3377,39.8,41.2,0,1900.8,4.124,
RND_1056,Random_50M_150M,22,448,1,1,16,48,2272,13.9000,2105.00,71.94,4.3352,0.2685,0.6207,1.2597,0.3522,2.6910,47.7163,39.8,40.9,0,1900.8,4.107,
RND_1057,Random_50M_150M,4,608,2,1,32,48,3040,32.8400,486.00,30.45,1.4300,0.2669,0.4237,0.6461,0.1568,0.6059,7.0077,39.8,40.9,0,1900.8,4.110,
RND_1058,Random_50M_150M,17,416,6,2,64,32,2272,21.1300,1147.00,47.33,2.6141,0.2717,0.5467,0.8503,0.2750,1.4293,22.4679,39.5,40.9,0,1900.8,4.100,
RND_1059,Random_50M_150M,14,416,6,6,48,16,2080,22.9500,879.00,43.57,2.2298,0.3003,0.5095,0.7986,0.2091,1.1360,14.5710,39.8,40.9,0,1900.8,4.095,
RND_1060,Random_50M_150M,10,416,16,16,64,48,1824,21.6500,802.00,46.19,2.2339,0.2931,0.5250,0.7398,0.2319,1.1727,16.1856,39.5,41.2,0,1900.8,4.082,
RND_1061,Random_50M_150M,22,640,12,6,64,48,1440,12.7100,1895.00,78.68,4.3340,0.2834,0.5605,0.7878,0.2770,2.4291,37.5208,39.5,40.5,0,1900.8,4.080,
RND_1062,Random_50M_150M,23,512,1,1,16,64,1696,18.1300,1290.00,55.16,2.9999,0.2657,0.5369,0.8155,0.2712,1.6107,25.4274,39.8,40.9,0,1900.8,4.068,
RND_1063,Random_50M_150M,24,480,12,12,48,16,1952,12.3200,1855.00,81.17,4.3712,0.3078,0.6284,0.9651,0.3205,2.7467,43.7874,39.8,41.5,0,1900.8,4.056,
RND_1064,Random_50M_150M,20,320,16,16,64,32,896,9.4200,808.00,106.16,4.0989,0.2647,0.7572,1.4049,0.4926,3.1038,63.0927,39.5,41.2,0,1900.8,4.053,
RND_1065,Random_50M_150M,13,576,12,4,32,64,2336,16.9900,1326.00,58.86,3.1506,0.2972,0.5262,0.7333,0.2289,1.6577,22.5386,39.5,41.2,0,1900.8,4.036,
RND_1066,Random_50M_150M,14,384,8,2,64,32,1792,10.5300,569.00,94.97,3.5130,0.2902,0.6239,0.8053,0.3337,2.1918,36.6347,39.8,41.5,0,1900.8,4.027,
RND_1067,Random_50M_150M,22,352,6,1,64,16,1824,19.6300,964.00,50.94,2.5432,0.2465,0.5819,1.1862,0.3355,1.4800,26.6629,39.5,40.9,0,1900.8,4.014,
RND_1068,Random_50M_150M,15,448,16,16,64,64,992,18.4500,1168.00,54.20,2.8482,0.2548,0.5453,0.8809,0.2905,1.5532,25.8576,39.8,41.2,0,1900.8,4.003,
RND_1069,Random_50M_150M,21,576,4,1,64,64,3040,11.5800,2373.00,86.36,5.0500,0.3045,0.5955,0.8945,0.2910,3.0072,45.9169,39.8,40.9,0,1900.8,3.990,
RND_1070,Random_50M_150M,18,544,16,4,16,32,1440,17.8900,1134.00,55.90,2.8668,0.2815,0.5208,0.6956,0.2393,1.4932,21.4399,39.8,40.9,0,1900.8,3.981,
RND_1071,Random_50M_150M,20,448,4,1,16,64,1664,8.0600,778.00,124.07,4.6242,0.2702,0.6060,0.7993,0.3358,2.8021,48.5181,39.8,41.2,0,1900.8,3.967,
RND_1072,Random_50M_150M,20,608,1,1,32,16,1216,17.5900,1502.00,56.85,3.2644,0.3097,0.5854,1.0699,0.2757,1.9110,28.1221,39.5,40.9,0,1900.8,3.958,
RND_1073,Random_50M_150M,13,512,2,1,16,16,2048,24.1800,924.00,41.36,2.2061,0.2448,0.4779,0.7751,0.2331,1.0542,16.0708,39.8,40.2,0,1900.8,3.950,
RND_1074,Random_50M_150M,7,576,16,1,32,16,1824,31.8600,559.00,31.39,1.5320,0.2677,0.3874,0.5107,0.1197,0.5936,5.7320,39.8,44.3,0,1900.8,3.923,
