config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_0190,Random_50M_150M,26,352,2,2,48,48,1088,28.0400,722.00,35.66,1.2570,0.2551,0.4717,0.7432,0.2166,0.5929,17.0169,41.2,41.5,0,1900.8,4.183,
RND_0191,Random_50M_150M,16,544,2,2,64,16,2208,19.6300,1174.00,50.94,1.9381,0.2697,0.4469,0.6488,0.1773,0.8662,21.4732,41.5,41.2,0,1900.8,4.181,
RND_0192,Random_50M_150M,28,352,1,1,16,16,1248,19.3500,1111.00,51.68,1.8862,0.2914,0.5026,0.7013,0.2112,0.9480,24.8939,40.9,41.2,0,1900.8,4.171,
RND_0193,Random_50M_150M,13,608,12,4,32,64,1760,20.6600,1164.00,48.40,1.8900,0.2293,0.4245,0.5763,0.1952,0.8023,23.0582,41.9,41.2,0,1900.8,4.171,
RND_0194,Random_50M_150M,8,512,16,8,64,64,1216,11.0700,493.00,90.33,1.8480,0.2544,0.4322,0.6864,0.1778,0.7987,20.5337,40.9,40.9,0,1900.8,4.167,
RND_0195,Random_50M_150M,8,640,2,1,48,16,1952,29.9400,641.00,33.40,1.1420,0.2779,0.3995,0.5879,0.1215,0.4562,8.6751,41.5,41.5,0,1900.8,4.160,
RND_0196,Random_50M_150M,20,544,12,12,16,64,1440,16.7000,1374.00,59.88,2.2722,0.4653,0.4883,0.7036,0.0230,1.1095,3.2677,42.9,41.9,0,1900.8,4.156,
RND_0197,Random_50M_150M,7,512,6,6,32,64,2752,10.0500,512.00,99.50,2.0045,0.2372,0.5074,0.6965,0.2703,1.0172,33.8586,41.5,41.2,0,1900.8,4.151,
RND_0198,Random_50M_150M,13,480,16,4,48,16,1856,22.3200,867.00,44.80,1.5390,0.2744,0.4072,0.5250,0.1328,0.6267,12.7705,41.5,41.2,0,1900.8,4.143,
RND_0199,Random_50M_150M,28,352,16,2,48,64,1440,15.6200,1404.00,64.02,2.3643,0.2585,0.5388,0.7844,0.2803,1.2740,41.4208,41.2,41.5,0,1900.8,4.139,
RND_0200,Random_50M_150M,26,416,2,1,64,48,2016,14.3100,1367.00,69.88,2.4152,0.2684,0.5089,0.6896,0.2405,1.2292,36.3045,41.2,41.5,0,1900.8,4.134,
RND_0201,Random_50M_150M,14,512,16,1,32,32,1088,10.3500,530.00,96.62,1.9793,0.2311,0.4547,0.6868,0.2236,0.8999,27.6576,41.2,42.2,0,1900.8,4.132,
RND_0202,Random_50M_150M,14,608,6,3,48,48,2848,15.4000,1557.00,64.94,2.5310,0.2805,0.4714,0.7432,0.1909,1.1931,30.1920,41.2,42.2,0,1900.8,4.124,
RND_0203,Random_50M_150M,16,512,16,2,48,64,1792,7.0700,941.00,141.44,3.0626,0.2556,0.5676,0.8439,0.3120,1.7383,59.7152,41.9,42.2,0,1900.8,4.117,
RND_0204,Random_50M_150M,18,576,2,1,32,48,3104,12.0300,1885.00,83.13,3.1319,0.2797,0.5404,0.9703,0.2607,1.6925,51.0218,41.5,42.9,0,1900.8,4.112,
RND_0205,Random_50M_150M,12,640,12,6,64,48,960,9.0100,635.00,110.99,2.2998,0.2781,0.4503,0.7616,0.1722,1.0356,24.7547,40.9,41.5,0,1900.8,4.109,
RND_0206,Random_50M_150M,28,512,12,3,32,16,1760,13.5000,1790.00,74.07,2.9011,0.3778,0.5249,0.7539,0.1471,1.5227,26.6635,42.2,41.5,0,1900.8,4.106,
RND_0207,Random_50M_150M,8,640,6,3,48,32,2848,21.4900,939.00,46.53,1.6370,0.2720,0.4086,0.5523,0.1366,0.6688,13.9731,42.2,42.2,0,1900.8,4.095,
RND_0208,Random_50M_150M,22,544,8,8,48,32,2432,12.6600,1970.00,78.99,3.1548,0.3097,0.5275,0.8206,0.2178,1.6643,42.9515,41.9,41.9,0,1900.8,4.085,
RND_0209,Random_50M_150M,8,608,16,4,32,64,1024,29.3000,646.00,34.13,1.1579,0.2618,0.4250,0.5267,0.1632,0.4921,11.8086,42.9,41.9,0,1900.8,4.078,
RND_0210,Random_50M_150M,28,416,12,4,48,48,1696,14.9700,1616.00,66.80,2.6180,0.2727,0.5103,0.8040,0.2376,1.3360,38.8792,41.5,42.9,0,1900.8,4.077,
RND_0211,Random_50M_150M,13,576,6,3,48,32,1984,7.5500,915.00,132.45,2.9018,0.2674,0.5371,0.9126,0.2697,1.5585,48.9164,41.5,41.9,0,1900.8,4.071,
RND_0212,Random_50M_150M,23,384,16,16,16,48,480,26.1300,735.00,38.27,1.3091,0.2538,0.4454,0.7167,0.1916,0.5830,15.6751,42.6,41.5,0,1900.8,4.063,
RND_0213,Random_50M_150M,22,544,8,8,64,16,1248,17.7500,1217.00,56.34,2.0621,0.2790,0.5268,0.9302,0.2478,1.0863,31.9357,41.9,41.5,0,1900.8,4.064,
RND_0214,Random_50M_150M,21,448,16,1,48,64,1728,6.7100,1071.00,149.03,3.3065,0.2911,0.5834,0.7982,0.2923,1.9291,60.4126,41.9,41.2,0,1900.8,4.061,
RND_0215,Random_50M_150M,11,544,4,2,16,48,1312,34.1700,529.00,29.27,0.9680,0.3044,0.4585,0.5651,0.1541,0.4438,9.3250,41.5,41.9,0,1900.8,4.056,
RND_0216,Random_50M_150M,23,544,2,1,64,64,1568,18.7300,1289.00,53.39,2.0899,0.5375,0.7396,0.9368,0.2021,1.5456,26.3943,41.2,44.6,0,1900.8,4.038,
RND_0217,Random_50M_150M,7,640,4,2,64,32,1440,33.1100,449.00,30.20,0.9020,0.2644,0.3915,0.5119,0.1270,0.3531,7.1623,43.2,42.2,0,1900.8,4.041,
RND_0218,Random_50M_150M,15,544,1,1,32,64,1088,30.6100,585.00,32.67,1.0750,0.2255,0.5163,0.9431,0.2907,0.5550,19.5342,41.9,42.2,0,1900.8,4.044,
RND_0219,Random_50M_150M,8,608,1,1,64,32,2208,27.9900,685.00,35.73,1.2209,0.2334,0.4394,0.5330,0.2060,0.5365,15.7214,42.6,41.9,0,1900.8,4.036,
RND_0220,Random_50M_150M,7,640,6,6,16,48,2848,24.7500,794.00,40.40,1.4001,0.3301,0.4151,0.6847,0.0850,0.5812,7.4359,42.9,42.6,0,1900.8,4.029,
RND_0221,Random_50M_150M,24,384,12,1,64,64,1632,18.3400,1259.00,54.53,2.0769,0.2780,0.5316,0.7961,0.2537,1.1042,32.9261,42.9,41.9,0,1900.8,4.025,
RND_0222,Random_50M_150M,17,576,6,3,64,32,2784,14.2500,1799.00,70.18,2.8516,0.3021,0.4846,0.8170,0.1824,1.3818,32.5149,42.9,41.9,0,1900.8,4.017,
RND_0223,Random_50M_150M,14,480,1,1,32,48,2432,17.7100,1379.00,56.47,2.2260,0.2948,0.4793,0.7547,0.1844,1.0668,25.6583,42.6,41.9,0,1900.8,4.016,
RND_0224,Random_50M_150M,28,544,12,1,64,16,1504,13.2400,1728.00,75.53,2.8609,0.2502,0.5116,0.7942,0.2614,1.4636,46.7382,41.5,41.5,0,1900.8,4.013,
RND_0225,Random_50M_150M,6,640,1,1,32,64,3424,20.2700,777.00,49.33,1.5170,0.2790,0.4320,0.6613,0.1531,0.6554,14.5115,42.6,42.6,0,1900.8,4.004,
RND_0226,Random_50M_150M,23,448,8,8,48,16,2272,15.2000,1882.00,65.79,2.8688,0.2815,0.5357,0.8224,0.2542,1.5368,45.5724,41.2,42.6,0,1900.8,3.996,
RND_0227,Random_50M_150M,24,320,16,1,48,64,992,20.8900,899.00,47.87,1.6170,0.2995,0.4976,0.7008,0.1981,0.8046,20.0252,42.6,42.2,0,1900.8,3.990,
RND_0228,Random_50M_150M,23,416,6,3,64,16,1536,21.1900,1061.00,47.19,1.7689,0.2781,0.4810,0.7075,0.2029,0.8508,22.4332,41.9,41.9,0,1900.8,3.983,
RND_0229,Random_50M_150M,27,544,6,3,48,16,1920,12.3700,1834.00,80.84,3.0466,0.2644,0.5304,0.8029,0.2660,1.6160,50.6479,42.6,42.2,0,1900.8,3.974,
RND_0230,Random_50M_150M,25,320,8,4,16,64,1664,8.9900,770.00,111.23,2.4385,0.2883,0.5765,0.7946,0.2881,1.4057,43.9111,41.9,41.9,0,1900.8,3.970,
RND_0231,Random_50M_150M,12,576,12,1,16,16,3136,6.6200,1031.00,151.06,3.2969,0.2683,0.5414,0.8715,0.2730,1.7848,56.2621,42.2,43.2,0,1900.8,3.960,
RND_0232,Random_50M_150M,24,448,16,2,48,16,2272,13.5500,1703.00,73.80,2.8100,0.3074,0.5444,0.7676,0.2371,1.5299,41.6359,42.2,42.2,0,1900.8,3.954,
RND_0234,Random_50M_150M,18,352,1,1,32,16,1888,23.8500,1076.00,41.93,1.7049,0.2964,0.4617,0.6514,0.1653,0.7872,17.6137,41.9,43.2,0,1900.8,3.952,
RND_0235,Random_50M_150M,17,640,8,4,16,64,2848,13.7900,1983.00,72.52,3.0707,0.2851,0.5093,0.7380,0.2242,1.5639,43.0308,42.2,41.9,0,1900.8,3.939,
RND_0236,Random_50M_150M,6,576,16,4,32,32,1792,12.4000,397.00,80.65,1.6067,0.2568,0.4353,0.5502,0.1785,0.6993,17.9221,41.9,43.2,0,1900.8,3.938,
RND_0237,Random_50M_150M,22,448,4,2,64,16,1888,19.4300,1194.00,51.47,1.9660,0.2922,0.4859,0.6676,0.1938,0.9554,23.8076,42.9,41.9,0,1900.8,3.932,
RND_0238,Random_50M_150M,18,608,16,16,32,64,2368,11.6000,2229.00,86.21,3.5221,0.2676,0.5198,0.8042,0.2522,1.8307,55.5235,42.9,43.6,0,1900.8,3.919,
RND_0239,Random_50M_150M,17,576,12,2,32,64,1920,6.3600,1084.00,157.23,3.4425,0.2675,0.5494,0.7879,0.2819,1.8913,60.6513,43.6,43.9,0,1900.8,3.912,
RND_0240,Random_50M_150M,12,576,16,2,64,16,1152,9.9500,551.00,100.50,2.0585,0.2622,0.4647,0.7964,0.2025,0.9565,26.0556,43.6,43.2,0,1900.8,3.904,
RND_0241,Random_50M_150M,28,640,1,1,64,32,1920,12.5800,2006.00,79.49,3.1984,0.3248,0.5131,0.7445,0.1882,1.6409,37.6283,43.2,43.6,0,1900.8,3.906,
RND_0242,Random_50M_150M,15,576,16,16,64,48,3136,4.1400,1642.00,241.55,5.2652,0.4422,0.6338,1.1444,0.1917,3.3373,63.0747,42.2,43.6,0,1900.8,3.891,
RND_0243,Random_50M_150M,15,608,16,1,64,48,1312,21.9900,1114.00,45.48,1.7961,0.2922,0.4226,0.6858,0.1304,0.7590,14.6429,42.9,42.9,0,1900.8,3.889,
RND_0244,Random_50M_150M,22,544,8,8,16,16,1568,18.2900,1268.00,54.67,2.0881,0.2970,0.4420,0.7528,0.1449,0.9229,18.9156,43.9,42.6,0,1900.8,3.877,
RND_0245,Random_50M_150M,20,640,2,2,48,48,2144,15.0300,1672.00,66.53,2.6700,0.2723,0.4721,0.7150,0.1998,1.2606,33.3419,42.9,42.9,0,1900.8,3.868,
RND_0246,Random_50M_150M,28,384,6,6,48,32,768,9.5800,630.00,104.38,2.1958,0.3461,0.5484,0.8571,0.2023,1.2041,27.7627,43.6,42.6,0,1900.8,3.875,
RND_0247,Random_50M_150M,15,544,8,4,64,32,2656,16.9300,1480.00,59.07,2.3660,0.3121,0.5021,0.7211,0.1900,1.1880,28.0969,43.6,43.9,0,1900.8,3.864,
RND_0248,Random_50M_150M,25,544,8,4,16,48,2528,12.0800,2196.00,82.78,3.4377,0.2626,0.5420,0.7720,0.2795,1.8634,60.0468,42.9,42.9,0,1900.8,3.865,
RND_0249,Random_50M_150M,18,544,1,1,16,32,2400,16.4700,1399.00,60.72,2.3097,0.2858,0.4604,0.6787,0.1746,1.0634,25.2031,43.2,43.6,0,1900.8,3.854,
RND_0250,Random_50M_150M,9,576,12,12,32,16,2432,8.3200,717.00,120.19,2.5199,0.2497,0.5726,0.9543,0.3229,1.4430,50.8602,43.6,43.6,0,1900.8,3.853,
RND_0251,Random_50M_150M,24,576,4,1,16,32,1536,6.5500,997.00,152.67,3.2871,0.2939,0.5528,0.8490,0.2589,1.8171,53.1885,42.9,42.9,0,1900.8,3.847,
RND_0252,Random_50M_150M,23,608,8,4,48,64,1504,13.9500,1779.00,71.68,2.8543,0.3110,0.4909,0.6907,0.1799,1.4010,32.0844,43.9,42.2,0,1900.8,3.844,
RND_0253,Random_50M_150M,21,352,4,4,48,32,1344,25.6800,762.00,38.94,1.3461,0.2458,0.4407,0.6396,0.1950,0.5933,16.4019,43.9,42.6,0,1900.8,3.841,
RND_0254,Random_50M_150M,12,544,8,2,32,48,2112,23.3300,922.00,42.86,1.5649,0.2615,0.4298,0.6452,0.1683,0.6726,16.4651,42.6,43.2,0,1900.8,3.829,
RND_0255,Random_50M_150M,18,544,1,1,48,48,768,26.4100,755.00,37.86,1.3230,0.3073,0.4386,0.5951,0.1313,0.5803,10.8572,43.2,42.6,0,1900.8,3.831,
RND_0256,Random_50M_150M,10,640,12,12,16,32,1952,22.2600,872.00,44.92,1.5459,0.2841,0.4072,0.5742,0.1231,0.6294,11.8911,43.9,42.9,0,1900.8,3.825,
RND_0257,Random_50M_150M,25,576,6,3,16,32,992,20.9800,1087.00,47.66,1.8020,0.4097,0.4276,0.5917,0.0179,0.7704,2.0136,43.2,43.2,0,1900.8,3.824,
RND_0258,Random_50M_150M,24,416,8,2,48,48,1408,20.8000,1156.00,48.08,1.8772,0.2458,0.5305,1.0373,0.2847,0.9959,33.4013,43.2,42.6,0,1900.8,3.824,
RND_0259,Random_50M_150M,16,544,16,8,16,16,1568,21.9000,1004.00,45.66,1.6889,0.2902,0.4544,0.6495,0.1642,0.7674,17.3291,43.6,43.9,0,1900.8,3.820,
RND_0260,Random_50M_150M,24,384,16,2,16,16,1728,8.1300,844.00,123.00,2.6890,0.2628,0.5726,0.9378,0.3098,1.5397,52.0717,42.9,43.6,0,1900.8,3.819,
RND_0261,Random_50M_150M,28,576,1,1,64,16,2176,10.3000,3176.00,97.09,4.6323,0.3358,0.5394,0.7622,0.2036,2.4986,58.9358,43.6,42.9,0,1900.8,3.807,
RND_0262,Random_50M_150M,27,352,12,1,48,32,1760,19.4000,1392.00,51.55,2.1652,0.2562,0.5463,0.8526,0.2901,1.1828,39.2591,42.9,43.6,0,1900.8,3.805,
RND_0263,Random_50M_150M,27,480,8,2,48,32,1152,20.1600,1143.00,49.60,1.8870,0.2956,0.4585,0.7184,0.1629,0.8651,19.2103,43.6,43.6,0,1900.8,3.801,
RND_0264,Random_50M_150M,26,512,4,2,64,16,704,10.0700,600.00,99.30,2.0896,0.2767,0.4697,0.7440,0.1930,0.9815,25.2042,42.9,43.2,0,1900.8,3.799,
RND_0265,Random_50M_150M,11,448,16,8,32,48,1280,11.2800,488.00,88.65,1.8178,0.2531,0.4735,0.6925,0.2203,0.8606,25.0294,42.6,42.9,0,1900.8,3.796,
RND_0266,Random_50M_150M,13,640,8,8,48,32,3360,14.3000,1881.00,69.93,2.9300,0.2891,0.5099,0.7368,0.2208,1.4940,40.4299,43.2,43.2,0,1900.8,3.789,
RND_0267,Random_50M_150M,4,608,16,8,64,16,3136,29.7600,544.00,33.60,1.0480,0.2764,0.3948,0.4761,0.1184,0.4137,7.7571,43.2,43.6,0,1900.8,3.793,
RND_0268,Random_50M_150M,24,576,4,4,64,16,1696,14.2700,1609.00,70.08,2.6602,0.2603,0.4779,0.7827,0.2176,1.2713,36.1784,42.9,43.9,0,1900.8,3.787,
RND_0269,Random_50M_150M,18,640,4,2,48,64,2112,5.6700,1247.00,176.37,3.8925,0.3045,0.5540,0.8766,0.2495,2.1566,60.7067,42.9,42.9,0,1900.8,3.785,
RND_0270,Random_50M_150M,26,608,16,1,48,48,1664,12.2700,2157.00,81.50,3.3795,0.2871,0.5449,0.9594,0.2578,1.8417,54.4624,43.2,42.9,0,1900.8,3.779,
RND_0271,Random_50M_150M,15,448,8,4,48,32,2208,22.5600,994.00,44.33,1.6589,0.2886,0.4417,0.7937,0.1531,0.7327,15.8692,43.6,43.9,0,1900.8,3.778,
RND_0272,Random_50M_150M,25,352,4,2,64,16,1440,22.3900,918.00,44.66,1.5879,0.3323,0.4895,0.6741,0.1572,0.7773,15.6036,43.9,43.6,0,1900.8,3.766,
RND_0273,Random_50M_150M,27,512,4,4,48,32,1920,5.4100,1293.00,184.84,4.0656,0.2943,0.5863,0.7669,0.2921,2.3839,74.2108,43.2,44.3,0,1900.8,3.766,
RND_0274,Random_50M_150M,25,640,8,1,16,64,1920,4.3700,1571.00,228.83,5.0035,0.2430,0.6042,0.9354,0.3612,3.0230,112.9568,43.9,43.6,0,1900.8,3.761,
RND_0275,Random_50M_150M,8,640,2,1,48,32,2464,25.7300,786.00,38.87,1.3690,0.2986,0.4326,0.5658,0.1340,0.5922,11.4680,43.9,43.9,0,1900.8,3.760,
RND_0276,Random_50M_150M,18,640,2,1,32,48,2080,12.4500,1475.00,80.32,2.6798,0.2663,0.4915,0.7615,0.2252,1.3171,37.7102,43.2,44.3,0,1900.8,3.755,
RND_0277,Random_50M_150M,8,576,16,4,64,16,2432,9.0100,646.00,110.99,2.3108,0.2827,0.4861,0.8399,0.2034,1.1233,29.3731,43.9,43.2,0,1900.8,3.755,
RND_0278,Random_50M_150M,8,576,16,2,48,16,2720,23.4700,896.00,42.61,1.5351,0.3103,0.3996,0.5566,0.0893,0.6134,8.5665,43.9,44.3,0,1900.8,3.744,
RND_0159,Random_50M_150M,18,640,4,4,16,16,3200,4.3500,1665.00,229.89,5.1133,0.2827,0.5994,0.8120,0.3167,3.0649,101.2079,35.4,36.1,0,1900.8,4.354,
RND_0233,Random_50M_150M,25,608,6,6,64,32,2112,11.5500,2307.00,86.58,3.6057,0.2638,0.5252,0.7827,0.2613,1.8936,58.8945,36.1,37.8,0,1900.8,4.348,
RND_0279,Random_50M_150M,6,640,6,2,32,32,1888,25.6000,464.00,39.06,1.0499,0.2582,0.4000,0.7439,0.1418,0.4200,9.3079,37.5,37.8,0,1900.8,4.341,
RND_0280,Random_50M_150M,8,512,16,4,32,48,2528,24.9600,828.00,40.06,1.4290,0.3085,0.4955,0.7433,0.1870,0.7081,16.6982,37.8,37.5,0,1900.8,4.338,
RND_0281,Random_50M_150M,16,512,1,1,32,64,1120,29.7600,616.00,33.60,1.1200,0.2367,0.3989,0.5298,0.1622,0.4468,11.3533,38.5,37.8,0,1900.8,4.331,
RND_0282,Random_50M_150M,28,480,1,1,16,16,1632,14.8500,1901.00,67.34,2.9111,0.2870,0.5275,0.8236,0.2405,1.5356,43.7581,37.8,38.8,0,1900.8,4.321,
RND_0283,Random_50M_150M,25,416,2,1,48,64,2144,17.9400,1440.00,55.74,2.2761,0.3171,0.5066,0.7824,0.1895,1.1532,26.9586,38.8,39.5,0,1900.8,4.318,
RND_0284,Random_50M_150M,22,448,2,2,48,32,1952,18.8400,1212.00,53.08,2.0082,0.2555,0.4866,0.7093,0.2310,0.9771,28.9967,39.2,38.8,0,1900.8,4.310,
RND_0285,Random_50M_150M,17,416,6,6,16,32,1504,26.2700,786.00,38.07,1.3570,0.2201,0.4513,0.6201,0.2312,0.6124,19.6060,39.2,39.5,0,1900.8,4.307,
RND_0286,Random_50M_150M,21,384,6,6,64,48,1728,20.1900,1104.00,49.53,1.8469,0.2758,0.5396,0.7290,0.2638,0.9966,30.4510,39.2,40.5,0,1900.8,4.302,
RND_0287,Random_50M_150M,17,384,12,3,32,32,1600,9.7800,634.00,102.25,2.1677,0.2868,0.5616,0.8283,0.2748,1.2174,37.2363,39.5,39.8,0,1900.8,4.299,
RND_0288,Random_50M_150M,15,608,2,2,48,16,928,29.7600,600.00,33.60,1.1040,0.2763,0.3994,0.5342,0.1230,0.4409,8.4891,40.2,39.8,0,1900.8,4.295,
RND_0289,Random_50M_150M,20,448,16,8,48,16,704,9.6100,626.00,104.06,2.1869,0.2327,0.5123,0.7334,0.2797,1.1204,38.2228,40.2,40.2,0,1900.8,4.285,
RND_0290,Random_50M_150M,26,544,1,1,48,48,1440,14.6600,1853.00,68.21,2.8762,0.2859,0.5241,0.8650,0.2382,1.5073,42.8220,40.2,39.8,0,1900.8,4.282,
RND_0291,Random_50M_150M,15,576,6,6,16,16,2912,16.9900,1495.00,58.86,2.3779,0.2727,0.4959,0.6769,0.2232,1.1792,33.1732,40.5,40.2,0,1900.8,4.275,
RND_0292,Random_50M_150M,14,480,8,4,32,32,2144,22.0600,948.00,45.33,1.6280,0.2722,0.4694,0.6119,0.1973,0.7642,20.0701,41.2,40.5,0,1900.8,4.264,
RND_0293,Random_50M_150M,5,576,1,1,48,16,3040,26.4600,711.00,37.79,1.2779,0.2602,0.4230,0.5918,0.1628,0.5405,13.0014,41.5,41.5,0,1900.8,4.263,
RND_0294,Random_50M_150M,7,640,8,1,32,32,2432,9.6000,569.00,104.17,2.1315,0.2466,0.4129,0.7108,0.1663,0.8801,22.1483,41.2,41.2,0,1900.8,4.255,
RND_0295,Random_50M_150M,26,480,16,1,32,48,1856,14.4000,1810.00,69.44,2.8517,0.2400,0.5297,0.8035,0.2896,1.5104,51.6229,41.2,41.5,0,1900.8,4.249,
RND_0296,Random_50M_150M,15,608,8,8,16,32,1952,17.8100,1169.00,56.15,2.0112,0.3041,0.4406,0.7402,0.1365,0.8861,17.1602,41.5,41.5,0,1900.8,4.242,
RND_0297,Random_50M_150M,24,544,1,1,16,48,2144,10.1700,2463.00,98.33,3.9379,0.2343,0.5613,0.8308,0.3270,2.2104,80.4742,41.9,42.2,0,1900.8,4.231,
RND_0298,Random_50M_150M,15,544,12,4,32,64,832,28.1400,870.00,35.54,1.4030,0.2750,0.4222,0.5511,0.1472,0.5924,12.9041,41.9,41.2,0,1900.8,4.231,
RND_0299,Random_50M_150M,7,640,6,2,48,16,3264,24.5500,908.00,40.73,1.5190,0.2549,0.3863,0.4859,0.1314,0.5868,12.4769,40.9,41.5,0,1900.8,4.224,
RND_0300,Random_50M_150M,17,512,12,4,16,64,2048,6.7600,1052.00,147.93,3.2709,0.2456,0.5705,0.7875,0.3250,1.8662,66.4339,41.2,41.9,0,1900.8,4.214,
RND_0301,Random_50M_150M,16,640,16,8,48,48,2400,12.7300,1943.00,78.55,3.1213,0.2632,0.4958,0.7086,0.2326,1.5476,45.3818,41.9,42.2,0,1900.8,4.206,
RND_0302,Random_50M_150M,20,448,2,2,64,48,2208,18.5200,1248.00,54.00,2.0579,0.2674,0.5061,0.7514,0.2387,1.0414,30.6994,41.5,42.6,0,1900.8,4.191,
RND_0303,Random_50M_150M,14,640,16,1,48,16,1472,7.5200,793.00,132.98,2.7877,0.2608,0.5274,1.1146,0.2666,1.4702,46.4540,42.2,41.5,0,1900.8,4.193,
RND_0304,Random_50M_150M,6,576,1,1,64,48,2784,23.8900,847.00,41.86,1.4749,0.2655,0.4166,0.5377,0.1510,0.6144,13.9207,42.9,42.2,0,1900.8,4.183,
RND_0305,Random_50M_150M,16,352,12,6,64,48,1824,18.3800,963.00,54.41,1.7791,0.2697,0.5067,0.7891,0.2370,0.9015,26.3526,41.9,43.6,0,1900.8,4.185,
RND_0306,Random_50M_150M,25,512,4,2,16,48,1952,15.8600,1562.00,63.05,2.5078,0.2782,0.5503,1.1425,0.2721,1.3801,42.6527,42.6,41.9,0,1900.8,4.175,
RND_0307,Random_50M_150M,27,384,4,2,16,48,2080,16.6900,1360.00,59.92,2.2587,0.2805,0.5493,0.7809,0.2688,1.2406,37.9456,42.2,42.6,0,1900.8,4.164,
RND_0308,Random_50M_150M,10,608,6,1,16,16,1888,25.0000,698.00,40.00,1.2980,0.2995,0.4494,1.0062,0.1498,0.5833,12.1534,42.9,41.9,0,1900.8,4.162,
RND_0309,Random_50M_150M,16,512,1,1,64,16,1984,16.0800,1561.00,62.19,2.4938,0.2561,0.5009,0.7595,0.2449,1.2493,38.1636,42.2,42.9,0,1900.8,4.154,
RND_0310,Random_50M_150M,15,416,2,2,16,16,2016,27.3700,767.00,36.54,1.3150,0.2967,0.3900,0.5249,0.0933,0.5129,7.6688,42.9,42.6,0,1900.8,4.150,
RND_0311,Random_50M_150M,17,576,4,1,32,16,1344,8.4400,715.00,118.48,2.4923,0.2822,0.5207,0.9673,0.2385,1.2978,37.1567,42.6,41.9,0,1900.8,4.141,
RND_0312,Random_50M_150M,9,608,12,6,64,64,2048,21.6800,964.00,46.13,1.6559,0.2802,0.4552,0.6290,0.1750,0.7537,18.1061,43.9,42.6,0,1900.8,4.138,
RND_0313,Random_50M_150M,24,576,2,1,16,48,1248,20.0800,1163.00,49.80,1.9100,0.2933,0.4433,0.6688,0.1500,0.8466,17.9055,42.2,42.6,0,1900.8,4.128,
RND_0314,Random_50M_150M,21,608,4,4,64,16,2304,12.1400,1908.00,82.37,3.1436,0.2615,0.5114,0.7527,0.2499,1.6077,49.1015,42.6,41.9,0,1900.8,4.115,
RND_0315,Random_50M_150M,17,448,8,8,48,48,1408,9.1200,751.00,109.65,2.3957,0.2729,0.5519,0.7744,0.2790,1.3222,41.7703,42.2,41.9,0,1900.8,4.113,
RND_0316,Random_50M_150M,15,576,8,1,16,64,2080,17.5000,1178.00,57.14,2.0351,0.2687,0.4454,0.9484,0.1767,0.9064,22.4795,42.6,42.6,0,1900.8,4.103,
RND_0317,Random_50M_150M,23,384,16,8,16,32,1760,20.0000,1240.00,50.00,1.9900,0.2798,0.5085,0.7876,0.2287,1.0120,28.4487,42.9,42.9,0,1900.8,4.100,
RND_0318,Random_50M_150M,9,608,12,6,48,48,2560,18.1400,1029.00,55.13,1.8559,0.2908,0.4648,0.6378,0.1740,0.8627,20.1861,42.9,42.6,0,1900.8,4.088,
RND_0319,Random_50M_150M,16,640,4,1,64,16,1344,8.2700,735.00,120.92,2.5488,0.2652,0.4911,0.9125,0.2259,1.2518,35.9848,42.6,42.6,0,1900.8,4.083,
RND_0320,Random_50M_150M,27,512,12,2,64,48,1952,12.3400,2122.00,81.04,3.3376,0.2681,0.5428,0.7618,0.2747,1.8116,57.2946,42.6,42.2,0,1900.8,4.075,
RND_0321,Random_50M_150M,13,608,12,4,64,64,1888,19.0100,1250.00,52.60,2.0391,0.2867,0.4119,0.5785,0.1252,0.8399,15.9541,42.2,42.6,0,1900.8,4.069,
RND_0322,Random_50M_150M,23,288,16,2,16,48,1568,24.9600,901.00,40.06,1.5020,0.2725,0.5025,0.7521,0.2300,0.7547,21.5912,42.6,42.6,0,1900.8,4.066,
RND_0323,Random_50M_150M,14,640,2,2,16,16,2432,18.1800,1228.00,55.01,2.0531,0.2559,0.4061,0.5730,0.1502,0.8338,19.2736,42.2,43.6,0,1900.8,4.057,
RND_0324,Random_50M_150M,24,544,6,6,32,16,896,21.6100,913.00,46.27,1.6071,0.2742,0.4303,0.5512,0.1560,0.6915,15.6721,42.6,42.9,0,1900.8,4.052,
RND_0325,Random_50M_150M,20,512,1,1,32,48,2080,15.1500,1938.00,66.01,2.4661,0.2751,0.4990,0.7405,0.2238,1.2304,34.4967,41.9,41.9,0,1900.8,4.042,
RND_0326,Random_50M_150M,8,608,8,1,64,16,1408,30.0600,515.00,33.27,1.0140,0.2845,0.4413,0.5387,0.1568,0.4474,9.9348,43.2,43.2,0,1363.2,4.033,
RND_0327,Random_50M_150M,22,480,1,1,16,48,2496,12.9800,2272.00,77.04,3.4276,0.3186,0.5872,1.1435,0.2686,2.0127,57.5374,42.2,42.9,0,1900.8,4.023,
RND_0328,Random_50M_150M,12,576,6,3,64,64,1184,25.6400,679.00,39.00,1.2640,0.3160,0.4790,0.7512,0.1629,0.6054,12.8717,42.2,42.6,0,1900.8,4.024,
